Организация;Номер актива;Серийный номер;Описание актива;Группа активов;Критичность;Номер родительского актива
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ3;Ч143725;Сборка освещения КЦЛ-3. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ4;Ч143726;Сборка освещения КЦЛ-4. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ6;Ч143727;Сборка освещения КЦЛ-6. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ7;Ч143728;Сборка освещения КЦЛ-7. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ8;Ч143729;Сборка освещения КЦЛ-8. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ9;Ч143730;Сборка освещения КЦЛ-9. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ10;Ч143731;Сборка освещения КЦЛ-10. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ11;Ч143732;Сборка освещения КЦЛ-11. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ12;Ч143733;Сборка освещения КЦЛ-12. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ13;Ч143734;Сборка освещения КЦЛ-13. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ14;Ч143735;Сборка освещения КЦЛ-14. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ15;Ч143736;Сборка освещения КЦЛ-15. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛ16;Ч143737;Сборка освещения КЦЛ-16. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ1;Ч143738;Сборка освещения ЭЦЛ-1. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ2;Ч143739;Сборка освещения ЭЦЛ-2. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ3;Ч143740;Сборка освещения ЭЦЛ-3. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ4;Ч143741;Сборка освещения ЭЦЛ-4. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ5;Ч143742;Сборка освещения ЭЦЛ-5. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ6;Ч143743;Сборка освещения ЭЦЛ-6. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ЭЦЛ7;Ч143744;Сборка освещения ЭЦЛ-7. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ВЦЛ2;Ч143745;Сборка освещения ВЦЛ-2. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.ВЦЛ3;Ч143746;Сборка освещения ВЦЛ-3. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.МЦЛА1;Ч143747;Сборка освещения МЦЛА-1. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.МЦЛА2;Ч143748;Сборка освещения МЦЛА-2. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.МЦЛА3;Ч143749;Сборка освещения МЦЛА-3. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.МЦЛА4;Ч143750;Сборка освещения МЦЛА-4. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.МЦЛА5;Ч143751;Сборка освещения МЦЛА-5. Силовой распределительный пункт. Uном=0.4кВ, ТЦ-1;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА1;Ч143752;Сборка освещения КЦЛА-1. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА2;Ч143753;Сборка освещения КЦЛА-2. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА3;Ч143754;Сборка освещения КЦЛА-3. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА5;Ч143755;Сборка освещения КЦЛА-5. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА6;Ч143756;Сборка освещения КЦЛА-6. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА7;Ч143757;Сборка освещения КЦЛА-7. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА8;Ч143758;Сборка освещения КЦЛА-8. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА9;Ч143759;Сборка освещения КЦЛА-9. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА10;Ч143760;Сборка освещения КЦЛА-10. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
Ч20;Ч.ТЭЦ.8.ОБК.ОСВ.КЦЛА11;Ч143761;Сборка освещения КЦЛА-11. Силовой распределительный пункт. Uном=0.4кВ, К/Ц;ПО-ПОЗИЦИИ;Низкий;Ч.ТЭЦ.8.ОБК.ОСВ
